"R03942"," H+ +  L-Rhamnono-1,4-lactone <=>  L-Rhamnofuranose"
"R03959"," cis,cis-Muconate <=>  2,5-Dihydro-5-oxofuran-2-acetate"
"R03966"," gamma-Oxalocrotonate <=>  2-Hydroxymuconate"
"R03968"," H2O +  2-Isopropylmaleate <=>  alpha-Isopropylmalate"
"R03970"," H2O +  gamma-Glutamyl-beta-cyanoalanine <=>  L-Glutamate +  3-Cyano-L-alanine"
"R03971"," H2O +  gamma-Glutamyl-beta-aminopropiononitrile <=>  L-Glutamate +  3-Aminopropiononitrile"
"R03990"," trans-Tetradec-2-enoyl-CoA <=>  Tetradecanoyl-CoA"
"R03991"," CoA +  3-Oxopalmitoyl-CoA <=>  Acetyl-CoA +  Tetradecanoyl-CoA"
"R03995"," H2O +  Parapyruvate <=>  CO2 +  (R)-2-Methylmalate"
"R04000"," Acetate +  2-Hydroxyglutaryl-CoA <=>  Acetyl-CoA +  2-Hydroxyglutarate"
"R04001"," H2O +  2-Isopropylmaleate <=>  (2R,3S)-3-Isopropylmalate"
"R04029"," L-Glutamate +  6-Acetamido-2-oxohexanoate <=>  2-Oxoglutarate +  N6-Acetyl-L-lysine"
"R04065"," H+ +  Imidazole-4-acetate <=>  H2O +  Imidazole-4-acetaldehyde"
"R04092"," 3-Ketosphingosine <=>  3-Dehydrosphinganine"
"R04095"," 3-Methylcrotonyl-CoA <=>  3-Methylbutanoyl-CoA"
"R04100"," 2-trans-Dodecenoyl-CoA <=>  3-cis-Dodecenoyl-CoA"
"R04131"," 4-Hydroxy-2-oxo-heptanedioate <=>  H2O +  2-Oxohept-3-enedioate"
"R04132"," 2,4-Dihydroxyhept-2-enedioate <=>  H2O +  2-Oxohept-3-enedioate"
"R04133"," CO2 +  2-Oxohept-3-enedioate <=>  5-Carboxy-2-oxohept-3-enedioate"
"R04134"," 2-Hydroxyhepta-2,4-dienedioate <=>  2-Oxohept-3-enedioate"
"R04137"," H2O +  3-Methylcrotonyl-CoA <=>  3-Hydroxyisovaleryl-CoA"
"R04142"," H2O +  6-Acetamido-2-oxohexanoate <=>  CO2 +  H+ +  5-Acetamidopentanoate"
"R04170"," H2O +  2-trans-Dodecenoyl-CoA <=>  (S)-3-Hydroxydodecanoyl-CoA"
"R04174"," Acetate +  6-Amino-2-oxohexanoate <=>  H2O +  6-Acetamido-2-oxohexanoate"
"R04175"," H2O +  delta1-Piperideine-2-carboxylate <=>  6-Amino-2-oxohexanoate"
"R04177"," H2O +  Acetylenedicarboxylate <=>  2-Hydroxyethylenedicarboxylate"
"R04185"," H+ +  Imidazol-5-yl-pyruvate <=>  (S)-3-(Imidazol-5-yl)lactate"
"R04187"," Pyruvate +  L-3-Amino-isobutanoate <=>  L-Alanine +  (S)-Methylmalonate semialdehyde"
"R04188"," L-Glutamate +  (S)-Methylmalonate semialdehyde <=>  2-Oxoglutarate +  L-3-Amino-isobutanoate"
"R04189"," CO2 + 2 Ammonia +  N2-Succinyl-L-ornithine <=> 2 H2O +  N2-Succinyl-L-arginine"
"R04198"," H+ +  (2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate <=>  H2O +  2,3,4,5-Tetrahydrodipicolinate"
"R04200"," Ammonia +  H+ +  2-Amino-4-oxopentanoic acid <=>  H2O +  (2R,4S)-2,4-Diaminopentanoate"
"R04203"," H+ +  2-Methylacetoacetyl-CoA <=>  (2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA"
"R04204"," H2O +  2-Methylbut-2-enoyl-CoA <=>  (2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA"
"R04214"," H2O +  4-Imidazolone-5-acetate <=>  N-Formimino-L-aspartate"
"R04217"," L-Glutamate +  N-Succinyl-L-glutamate 5-semialdehyde <=>  2-Oxoglutarate +  N2-Succinyl-L-ornithine"
"R04223"," CO2 +  4-Hydroxy-2-oxopentanoate <=>  H2O +  gamma-Oxalocrotonate"
"R04224"," (S)-3-Hydroxyisobutyryl-CoA <=>  H2O +  2-Methylprop-2-enoyl-CoA"
"R04260"," 2-Oxo-2,3-dihydrofuran-5-acetate <=>  2,5-Dihydro-5-oxofuran-2-acetate"
"R04269"," L-Glutamate +  Methyloxaloacetate <=>  2-Oxoglutarate +  L-threo-3-Methylaspartate"
"R04277"," (1E)-4-Oxobut-1-ene-1,2,4-tricarboxylate <=>  H2O +  2-Pyrone-4,6-dicarboxylate"
"R04278"," H+ +  2-Pyrone-4,6-dicarboxylate <=>  2-Hydroxy-2-hydropyrone-4,6-dicarboxylate"
"R04282"," Formylisoglutamine <=>  H2O +  4-Imidazolone-5-propanoate"
"R04293"," 2-Amino-3-carboxymuconate semialdehyde <=>  H2O +  Quinolinate"
"R04323"," CO2 +  2-Aminomuconate semialdehyde <=>  2-Amino-3-carboxymuconate semialdehyde"
"R04336"," H2O +  2,3,4,5-Tetrahydrodipicolinate <=>  L-2-Amino-6-oxoheptanedioate"
"R04364"," CoA +  N-Acetyl-L-2-amino-6-oxopimelate <=>  H2O +  Acetyl-CoA +  2,3,4,5-Tetrahydrodipicolinate"
"R04365"," CoA +  N-Succinyl-2-L-amino-6-oxoheptanedioate <=>  H2O +  Succinyl-CoA +  2,3,4,5-Tetrahydrodipicolinate"
"R04371"," H2O +  (Z)-But-1-ene-1,2,4-tricarboxylate <=>  Homoisocitrate"
"R04374"," H2O +  1-Pyrroline-2-carboxylate <=>  trans-3-Hydroxy-L-proline"
"R04375"," 5-Hydroxy-2,4-dioxopentanoate <=>  2-Dehydro-3-deoxy-D-xylonate"
"R04379"," 5-Carboxy-2-oxohept-3-enedioate <=>  5-Carboxymethyl-2-hydroxymuconate"
"R04380"," CO2 +  2-Hydroxyhepta-2,4-dienedioate <=>  5-Carboxy-2-oxohept-3-enedioate"
"R04382","2 5-Dehydro-4-deoxy-D-glucuronate <=>  4-(4-Deoxy-alpha-D-gluc-4-enuronosyl)-D-galacturonate"
"R04383"," (4S)-4,6-Dihydroxy-2,5-dioxohexanoate <=>  5-Dehydro-4-deoxy-D-glucuronate"
"R04399"," H2O +  (1E,3E)-4-Hydroxybuta-1,3-diene-1,2,4-tricarboxylate <=>  4-Carboxy-4-hydroxy-2-oxoadipate"
"R04418"," H+ +  5-Carboxymethyl-2-hydroxymuconate <=>  H2O +  2-Hydroxy-5-carboxymethylmuconate semialdehyde"
"R04424"," H2O +  (Z)-But-2-ene-1,2,3-tricarboxylate <=>  2-Methylcitrate"
"R04425"," H2O +  (Z)-But-2-ene-1,2,3-tricarboxylate <=>  (2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate"
"R04426"," H+ +  (2S)-2-Isopropyl-3-oxosuccinate <=>  (2R,3S)-3-Isopropylmalate"
"R04441"," H2O +  3-Methyl-2-oxobutanoic acid <=>  (R)-2,3-Dihydroxy-3-methylbutanoate"
"R04443"," L-4-Hydroxyglutamate semialdehyde <=>  H2O +  L-1-Pyrroline-3-hydroxy-5-carboxylate"
"R04444"," H+ +  L-erythro-4-Hydroxyglutamate <=> 2 H2O +  L-1-Pyrroline-3-hydroxy-5-carboxylate"
"R04446"," 2-Oxo-4-hydroxy-5-aminovalerate <=>  H2O +  1-Pyrroline-4-hydroxy-2-carboxylate"
"R04447"," H2O +  Pyrrole-2-carboxylate <=>  1-Pyrroline-4-hydroxy-2-carboxylate"
"R04467"," L-Glutamate +  N-Acetyl-L-2-amino-6-oxopimelate <=>  2-Oxoglutarate +  N6-Acetyl-LL-2,6-diaminoheptanedioate"
"R04475"," L-Glutamate +  N-Succinyl-2-L-amino-6-oxoheptanedioate <=>  2-Oxoglutarate +  N-Succinyl-LL-2,6-diaminoheptanedioate"
"R04478"," H2O +  (1E)-4-Oxobut-1-ene-1,2,4-tricarboxylate <=>  4-Carboxy-4-hydroxy-2-oxoadipate"
"R04482"," (1E,3E)-4-Hydroxybuta-1,3-diene-1,2,4-tricarboxylate <=>  4-Carboxy-2-oxo-3-hexenedioate"
"R04488"," Formate +  4-Methylene-2-oxoglutarate <=>  H2O +  4-Carboxy-2-hydroxymuconate semialdehyde"
"R04489"," 4-Carboxy-2-hydroxymuconate semialdehyde <=>  2-Hydroxy-2-hydropyrone-4,6-dicarboxylate"
"R04515"," CO2 +  L-Xylonate <=>  H2O +  (4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate"
"R04687"," Ammonia +  H+ +  2-Amino-5-oxohexanoate <=>  H2O +  2,5-Diaminohexanoate"
"R04736"," D-2-Aminohexano-6-lactam <=>  L-Lysine 1,6-lactam"
"R04737"," H+ +  3-Oxopalmitoyl-CoA <=>  (S)-3-Hydroxyhexadecanoyl-CoA"
"R04738"," H2O +  trans-Hexadec-2-enoyl-CoA <=>  (S)-3-Hydroxyhexadecanoyl-CoA"
"R04739"," 3-Oxotetradecanoyl-CoA <=>  (S)-3-Hydroxytetradecanoyl-CoA"
"R04740"," H2O +  trans-Tetradec-2-enoyl-CoA <=>  (S)-3-Hydroxytetradecanoyl-CoA"
"R04741"," H+ +  3-Oxododecanoyl-CoA <=>  (S)-3-Hydroxydodecanoyl-CoA"
"R04742"," CoA +  3-Oxododecanoyl-CoA <=>  Acetyl-CoA +  Decanoyl-CoA"
"R04743"," H+ +  3-Oxodecanoyl-CoA <=>  (S)-Hydroxydecanoyl-CoA"
"R04744"," H2O +  trans-Dec-2-enoyl-CoA <=>  (S)-Hydroxydecanoyl-CoA"
"R04745"," H+ +  3-Oxooctanoyl-CoA <=>  (S)-3-Hydroxyoctanoyl-CoA"
"R04746"," H2O +  trans-Oct-2-enoyl-CoA <=>  (S)-3-Hydroxyoctanoyl-CoA"
"R04747"," CoA +  3-Oxooctanoyl-CoA <=>  Acetyl-CoA +  Hexanoyl-CoA"
"R04748"," H+ +  3-Oxohexanoyl-CoA <=>  (S)-Hydroxyhexanoyl-CoA"
"R04749"," H2O +  trans-Hex-2-enoyl-CoA <=>  (S)-Hydroxyhexanoyl-CoA"
"R04751"," trans-Hex-2-enoyl-CoA <=>  Hexanoyl-CoA"
"R04754"," trans-Dec-2-enoyl-CoA <=>  Decanoyl-CoA"
"R04781"," H2O +  4-Carboxy-2-oxo-3-hexenedioate <=>  4-Carboxy-4-hydroxy-2-oxoadipate"
"R04784"," CO2 +  L-Lyxonate <=>  H2O +  (4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate"
"R04785"," (4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate <=>  H2O +  Dehydroascorbate"
"R04861"," Pyruvate +  Sulfite <=>  H2O +  3-Sulfinylpyruvate"
"R04862"," H+ +  Oxaloglutarate <=>  Homoisocitrate"
"R04874"," CO2 +  Imidazole-4-acetaldehyde <=>  Imidazol-5-yl-pyruvate"
"R04875"," N-Carbamyl-L-glutamate <=>  H2O +  Hydantoin-5-propionate"
"R04876"," Imidazole lactate <=>  H+ +  Imidazol-5-yl-pyruvate"
"R04895"," 4-Hydroxy-2-oxo-heptanedioate <=>  H2O +  2-Hydroxyhepta-2,4-dienedioate"
"R04972","4 CO2 +  Coproporphyrinogen I <=>  Uroporphyrinogen I"
"R05049"," H+ +  N-Succinyl-L-glutamate <=>  H2O +  N-Succinyl-L-glutamate 5-semialdehyde"
"R05050"," H+ +  4-Acetamidobutanoate <=>  H2O +  N4-Acetylaminobutanal"
"R05051"," H2O +  L-4-Hydroxyglutamate semialdehyde <=>  H+ +  L-erythro-4-Hydroxyglutamate"
"R05052"," L-Glutamate +  (4R)-4-Hydroxy-2-oxoglutarate <=>  2-Oxoglutarate +  L-erythro-4-Hydroxyglutamate"
"R05053"," Oxaloacetate +  L-erythro-4-Hydroxyglutamate <=>  D-Aspartate +  (4R)-4-Hydroxy-2-oxoglutarate"
"R05064"," CoA +  (S)-3-Hydroxyisobutyrate <=>  H2O +  (S)-3-Hydroxyisobutyryl-CoA"
"R05066"," H+ +  (S)-Methylmalonate semialdehyde <=>  (S)-3-Hydroxyisobutyrate"
"R05069"," (R)-3-Hydroxy-3-methyl-2-oxopentanoate <=>  (S)-2-Aceto-2-hydroxybutanoate"
"R05071"," 3-Hydroxy-3-methyl-2-oxobutanoic acid <=>  (S)-2-Acetolactate"
"R05076"," H2O +  2-Methylfumaryl-CoA <=>  L-erythro-3-Methylmalyl-CoA"
"R05077"," H2O +  4-Hydroxy-4-methylglutamate <=>  Ammonia +  Parapyruvate"
"R05078"," H2O +  4-Methylene-2-oxoglutarate <=>  Parapyruvate"
"R05079"," H2O +  4-Methyl-L-glutamate <=>  Ammonia +  4-Methylene-2-oxoglutarate"
"R05119"," H+ +  3-Butynoate <=>  H2O +  3-Butyn-1-al"
"R05138"," H2O +  2-Hydroxy-6-keto-2,4-heptadienoate <=>  Acetate +  2-Hydroxy-2,4-pentadienoate"
"R05141"," D-Glucose +  Cellohexaose <=>  H2O +  Celloheptaose"
"R05142"," D-Glucose +  Cellopentaose <=>  H2O +  Cellohexaose"
"R05236"," H+ +  2-Maleylacetate <=>  H2O +  cis,cis-4-Hydroxymuconic semialdehyde"
"R05296"," Formate +  (4E)-2-Oxohexenoic acid <=>  H2O +  2-Hydroxy-5-methyl-cis,cis-muconic semialdehyde"
"R05297"," 4-Hydroxy-2-oxohexanoic acid <=>  H2O +  (4E)-2-Oxohexenoic acid"
"R05298"," 4-Hydroxy-2-oxohexanoic acid <=>  Pyruvate +  Propanal"
"R05305"," H+ +  3-Oxopimeloyl-CoA <=>  3-Hydroxypimeloyl-CoA"
"R05311"," H+ +  6-Carboxyhex-2-enoyl-CoA <=>  6-Carboxyhexanoyl-CoA"
"R05331","4 CoA + 3 CO2 +  Phlorisovalerophenone <=> 3 Malonyl-CoA +  3-Methylbutanoyl-CoA"
"R05336"," Acetate +  4-Hydroxybutyryl-CoA <=>  Acetyl-CoA +  4-Hydroxybutanoic acid"
"R05337"," H2O +  Vinylacetyl-CoA <=>  4-Hydroxybutyryl-CoA"
"R05351"," Acetyl-CoA +  H+ <=>  CoA +  Ethylene oxide"
"R05353"," H+ +  2-Hydroxy-5-methyl-cis,cis-muconate <=>  H2O +  2-Hydroxy-5-methyl-cis,cis-muconic semialdehyde"
"R05358"," Ammonia +  Acrylic acid <=> 2 H2O +  Acrylonitrile"
"R05362"," Acrylic acid +  2-Hydroxy-2,4-pentadienoate <=>  H2O +  2-Hydroxy-6-oxoocta-2,4,7-trienoate"
"R05366"," Propanoate +  2-Hydroxy-2,4-pentadienoate <=>  H2O +  2-Hydroxy-6-oxo-octa-2,4-dienoate"
"R05373"," CO2 +  Propanoyl-CoA <=>  Methylmalonyl-CoA"
"R05374"," CO2 +  2-Hydroxy-cis-hex-2,4-dienoate <=>  2-Oxo-5-methyl-cis-muconate"
"R05379"," H2O +  Acrylonitrile <=>  Acrylamide"
"R05380"," H2O +  Acetylene <=>  Acetaldehyde"
"R05381"," Diethanolamine <=>  Acetaldehyde +  Ethanolamine"
"R05382"," Acetaldehyde +  Diethanolamine <=>  Triethanolamine"
"R05389"," 2-Oxo-5-methyl-cis-muconate <=>  2-Hydroxy-5-methyl-cis,cis-muconate"
"R05394"," 4-Sulfolactone <=>  3-Sulfomuconate"
"R05420"," H+ +  2-Maleylacetate +  HSO3- <=>  H2O +  4-Sulfolactone"
"R05508"," Acetyl-CoA +  (S)-Lactate <=>  Acetate +  Lactoyl-CoA"
"R05509"," Acetate +  Propenoyl-CoA <=>  Acetyl-CoA +  Acrylic acid"
"R05549"," D-Galactose +  Melibiose <=>  H2O +  D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose"
"R05551"," H2O +  Acrylamide <=>  Ammonia +  Acrylic acid"
"R05554"," Ammonia +  (-)-Ureidoglycolate <=>  H2O +  (S)-Ureidoglycine"
"R05561"," Carbonic acid +  Biuret <=> 2 H2O +  Cyanuric acid"
"R05562"," CO2 +  Ammonia +  Urea <=>  H2O +  Biuret"
"R05563"," Ammonia +  Urea-1-carboxylate <=>  H2O +  Biuret"
"R05581"," H+ +  6-Oxocyclohex-1-ene-1-carbonyl-CoA <=>  6-Hydroxycyclohex-1-ene-1-carbonyl-CoA"
"R05582"," H+ +  2-Ketocyclohexane-1-carboxyl-CoA <=>  2-Hydroxycyclohexane-1-carboxyl-CoA"
"R05586"," Acetyl-CoA +  Glutaryl-CoA <=>  CoA +  3-Oxopimeloyl-CoA"
"R05592"," 6-Carboxyhexanoyl-CoA <=>  H2O +  2-Ketocyclohexane-1-carboxyl-CoA"
"R05593"," 3-Hydroxypimeloyl-CoA <=>  H2O +  2-Hydroxy-6-oxocyclohexane-1-carbonyl-CoA"
"R05594"," 3-Hydroxypimeloyl-CoA <=> 2 H2O +  6-Oxocyclohex-1-ene-1-carbonyl-CoA"
"R05595"," 3-Hydroxybutanoyl-CoA <=>  H2O +  Crotonoyl-CoA"
"R05597"," 6-Hydroxycyclohex-1-ene-1-carbonyl-CoA <=>  H2O +  Cyclohexa-1,5-diene-1-carbonyl-CoA"
"R05600"," 2-Hydroxycyclohexane-1-carboxyl-CoA <=>  H2O +  Cyclohex-1-ene-1-carboxyl-CoA"
"R05601"," 3-Hydroxypimeloyl-CoA <=>  H2O +  6-Carboxyhex-2-enoyl-CoA"
"R05602"," 2,6-Dihydroxycyclohexane-1-carboxyl-CoA <=>  H2O +  6-Hydroxycyclohex-1-ene-1-carbonyl-CoA"
"R05604"," H+ +  D-Xylulose <=>  D-Arabitol"
"R05606"," H2O +  2-Dehydro-3-deoxy-D-gluconate <=>  D-Mannonate"
"R05608"," H2O +  5-Dehydro-4-deoxy-D-glucarate <=>  D-Galactarate"
"R05609"," Cyclohex-2,5-diene-1-carboxyl-CoA <=>  Cyclohexa-1,5-diene-1-carbonyl-CoA"
"R05610"," Cyclohex-1,4-diene-1-carboxyl-CoA <=>  Cyclohexa-1,5-diene-1-carbonyl-CoA"
"R05652"," L-Alanine +  Sulfoacetaldehyde <=>  Pyruvate +  Taurine"
"R05683"," H+ +  5-Dehydro-D-gluconate <=>  L-Idonate"
"R05693"," H+ +  3-Sulfopyruvate <=>  (S)-3-Sulfolactate"
"R05758"," Ammonia +  Oxaloacetate <=>  threo-3-Hydroxy-L-aspartate"
"R05774"," CO2 +  Sulfoacetaldehyde <=>  3-Sulfopyruvate"
"R05780"," Ammonia +  HO- +  Carbonyl sulfide <=> 2 H2O +  Thiocyanate"
"R05781"," Maleamate <=>  H2O +  Maleimide"
"R05831"," H+ +  L-Xylulose <=>  Xylitol"
"R05842"," Ethylene glycol <=>  H2O +  Ethylene oxide"
"R05864"," 4-Hydroxy-2-oxohexanoic acid <=>  H2O +  2-Hydroxy-cis-hex-2,4-dienoate"
"R05865"," Formate +  2-Hydroxy-cis-hex-2,4-dienoate <=>  H2O +  2-Hydroxy-5-methyl-cis,cis-muconic semialdehyde"
"R06063"," CO2 +  (R)(-)-Allantoin <=>  H2O +  H+ +  5-Hydroxyisourate"
"R06064"," CO2 +  (S)-Allantoin <=>  H2O +  H+ +  5-Hydroxyisourate"
"R06171"," Glycine +  Acetaldehyde <=>  L-Allothreonine"
"R06180"," H+ +  2-Hydroxy-3-oxosuccinate <=>  (R,R)-Tartaric acid"
"R06510","3 CoA + 2 CO2 +  Triacetate lactone <=>  Acetyl-CoA + 2 Malonyl-CoA"
"R06601"," 5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate <=>  H2O +  5-Hydroxyisourate"
"R06604"," CO2 +  (S)-Allantoin <=>  5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate"
"R06605"," CO2 +  (R)(-)-Allantoin <=>  H+ +  5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate"
"R06614"," CO2 +  3-Aminopropiononitrile <=>  3-Cyano-L-alanine"
"R06625"," H2O + 3 CoA + 4 CO2 +  3,5-Dihydroxyphenylacetyl-CoA <=> 4 Malonyl-CoA"
"R06789"," Fumarate +  2-Hydroxy-2,4-pentadienoate <=>  H2O +  2-Hydroxy-6-ketononatrienedioate"
"R06838"," 2-Maleylacetate <=>  H2O +  trans-4-Carboxymethylenebut-2-en-4-olide"
"R06897"," 2,4-Dihydroxyhept-2-enedioate <=>  H2O +  2-Hydroxyhepta-2,4-dienedioate"
"R06941"," H+ +  3-Oxoadipyl-CoA <=>  (3S)-3-Hydroxyadipyl-CoA"
"R06942"," (3S)-3-Hydroxyadipyl-CoA <=>  H2O +  5-Carboxy-2-pentenoyl-CoA"
"R06943"," 5-Carboxy-2-pentenoyl-CoA <=>  Adipyl-CoA"
"R06967"," Ammonia +  Cyanuric acid <=>  H2O +  Ammelide"
"R06968"," Ammonia +  Ammeline <=>  H2O +  Melamine"
"R06969"," Ammonia +  Ammelide <=>  H2O +  Ammeline"
"R06973"," CO2 +  Acetaldehyde <=>  3-Oxopropanoate"
"R06977"," 2-Oxoglutarate +  L-2,4-Diaminobutanoate <=>  L-Glutamate +  L-Aspartate 4-semialdehyde"
"R06978"," CoA +  N(gamma)-Acetyldiaminobutyrate <=>  Acetyl-CoA +  L-2,4-Diaminobutanoate"
"R06979"," H2O +  Ectoine <=>  N(gamma)-Acetyldiaminobutyrate"
"R06980"," H+ +  Sulfoacetate <=>  H2O +  Sulfoacetaldehyde"
"R06982"," S-(Hydroxymethyl)glutathione <=>  Glutathione +  Formaldehyde"
"R06983"," H+ +  S-Formylglutathione <=>  S-(Hydroxymethyl)glutathione"
"R06987"," Formate +  Propanoyl-CoA <=>  CoA +  2-Oxobutanoate"
"R06989"," (S)-5-Oxo-2,5-dihydrofuran-2-acetate <=>  cis,cis-Muconate"
"R06990"," 2-Oxo-2,3-dihydrofuran-5-acetate <=>  (S)-5-Oxo-2,5-dihydrofuran-2-acetate"
"R07134"," H+ +  D-Ribulose <=>  D-Arabitol"
"R07135"," H+ +  D-Mannose <=>  Mannitol"
"R07136"," H+ +  3-Sulfopyruvate <=>  (2R)-3-Sulfolactate"
"R07145"," H+ +  L-Sorbose <=>  L-Iditol"
"R07164"," Ammonia +  Oxaloacetate +  H+ <=>  H2O +  L-Aspartate"
"R07290"," Formate +  Oxalyl-CoA <=>  Oxalate +  Formyl-CoA"
"R07300"," Acetate +  Spermidine <=>  H2O +  N8-Acetylspermidine"
"R07305"," CO2 +  Biuret <=>  H2O +  Cyanuric acid"
"R07316"," CO2 +  Ammonia <=>  Carbamate"
"R07399"," CoA +  (R)-2-Methylmalate <=>  H2O +  Pyruvate +  Acetyl-CoA"
"R07408"," H2O +  1-Pyrroline <=>  4-Aminobutyraldehyde"
"R07410"," H+ +  Iminoaspartate <=>  L-Aspartate"
"R07413","2 D-Galacturonate <=>  H2O +  Digalacturonate"
"R07417"," H+ +  4-(L-gamma-Glutamylamino)butanoate <=>  H2O +  gamma-Glutamyl-gamma-aminobutyraldehyde"
"R07419"," L-Glutamate +  4-Aminobutanoate <=>  H2O +  4-(L-gamma-Glutamylamino)butanoate"
"R07477"," H+ +  Dehydrospermidine <=>  Spermidine"
"R07613"," H2O +  L-Glutamate +  2,3,4,5-Tetrahydrodipicolinate <=>  2-Oxoglutarate +  LL-2,6-Diaminoheptanedioate"
"R07629"," Urea +  Malonate <=>  H2O +  3-Oxo-3-ureidopropanoate"
"R07633"," Pyruvate +  HSO3- <=>  3-Sulfolactate"
"R07634"," Ammonia +  Pyruvate +  HSO3- <=>  H2O +  L-Cysteate"
"R07650"," CO2 +  1,3-Diaminopropane <=>  L-2,4-Diaminobutanoate"
"R07651","2 D-Alanine <=>  H2O +  D-Alanyl-D-alanine"
"R07675"," H+ +  L-Galactono-1,4-lactone <=>  L-Galactose"
"R07680"," L-Galactonate <=>  H2O +  L-Galactono-1,4-lactone"
"R07758"," CoA +  CO2 +  3-Oxostearoyl-CoA <=>  Malonyl-CoA +  Palmitoyl-CoA"
"R07829"," Crotonoyl-CoA <=>  Cyclopropanecarboxyl-CoA"
"R07831"," 3-Hydroxy-5-oxohexanoate <=>  H2O +  Dihydrophloroglucinol"
"R07832"," Acetate +  3-Hydroxy-5-oxohexanoyl-CoA <=>  Acetyl-CoA +  3-Hydroxy-5-oxohexanoate"
"R07833"," Acetyl-CoA +  (S)-3-Hydroxybutanoyl-CoA <=>  CoA +  3-Hydroxy-5-oxohexanoyl-CoA"
"R07839"," (1E,3E)-4-Hydroxybuta-1,3-diene-1,2,4-tricarboxylate <=>  (1E)-4-Oxobut-1-ene-1,2,4-tricarboxylate"
"R07984"," Ammonia +  2-Formylglutarate <=> 2 H2O +  6-Oxo-1,4,5,6-tetrahydronicotinate"
"R07985"," (S)-2-(Hydroxymethyl)glutarate <=>  H+ +  2-Formylglutarate"
"R07986"," H2O +  2-Methyleneglutarate <=>  (S)-2-(Hydroxymethyl)glutarate"
"R08056"," H2O +  2-Dehydro-3-deoxy-D-glucarate <=>  D-Glucarate"
"R08090"," Acetate +  7-Methyl-3-oxo-6-octenoyl-CoA <=>  3-Hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA"
"R08091"," Acetyl-CoA +  5-Methylhex-4-enoyl-CoA <=>  CoA +  7-Methyl-3-oxo-6-octenoyl-CoA"
"R08092"," (2E)-5-Methylhexa-2,4-dienoyl-CoA <=>  5-Methylhex-4-enoyl-CoA"
"R08093"," 3-Hydroxy-5-methylhex-4-enoyl-CoA <=>  H2O +  (2E)-5-Methylhexa-2,4-dienoyl-CoA"
"R08094"," H+ +  5-Methyl-3-oxo-4-hexenoyl-CoA <=>  3-Hydroxy-5-methylhex-4-enoyl-CoA"
"R08095"," Acetyl-CoA +  3-Methylcrotonyl-CoA <=>  CoA +  5-Methyl-3-oxo-4-hexenoyl-CoA"
"R08195"," Glycine +  Acetaldehyde <=>  D-Threonine"
"R08196"," Glycine +  Acetaldehyde <=>  D-Allothreonine"
"R08197"," L-Alanine +  5-Guanidino-2-oxopentanoate <=>  Pyruvate +  L-Arginine"
"R08198"," 2-Oxoglutarate +  H+ <=>  2-Hydroxyglutarate"
"R08213"," CoA +  trans-Homoaconitate <=>  Acetyl-CoA +  2-Oxoglutarate"
"R08214"," CO2 +  H+ +  2-Oxopimelate <=>  (-)-threo-Iso(homo)2-citrate"
"R08215"," CO2 +  H+ +  2-Oxosuberate <=>  (-)-threo-Iso(homo)3-citrate"
"R08328"," CO2 +  7-Oxoheptanoic acid <=>  2-Oxosuberate"
"R08331"," CoA +  (R)-(Homo)2-citrate <=>  H2O +  Acetyl-CoA +  2-Oxoadipate"
"R08332"," CoA +  (R)-(Homo)3-citrate <=>  H2O +  Acetyl-CoA +  2-Oxopimelate"
"R08350"," Glutathione +  Glutathionylspermidine <=>  H2O +  Trypanothione"
"R08358"," Ascorbate +  Trypanothione disulfide <=>  Trypanothione +  Dehydroascorbate"
"R08414"," L-Pipecolate <=>  (S)-2,3,4,5-Tetrahydropyridine-2-carboxylate"
"R08544"," H+ +  D-Galactono-1,5-lactone <=>  D-Galactose"
"R08549"," CO2 +  H+ +  Succinyl-CoA <=>  CoA +  2-Oxoglutarate"
"R08570"," Pyruvate +  D-Glyceraldehyde <=>  2-Dehydro-3-deoxy-D-gluconate"
"R08590"," 3-Sulfolactate <=>  H+ +  3-Sulfopyruvate"
"R08616"," Sucrose +  Isolychnose <=> 2 Raffinose"
"R08632"," L-Cysteine +  2-Aminobut-2-enoate <=>  L-Cystathionine"
"R08633"," Hydrogen sulfide +  2-Aminobut-2-enoate <=>  L-Homocysteine"
"R08637"," Ammonia +  2-Oxobutanoate <=>  H2O +  2-Aminobut-2-enoate"
"R08648"," CO2 +  (S)-2-Aceto-2-hydroxybutanoate <=>  Pyruvate +  2-Oxobutanoate"
"R08677"," S-Sulfanylglutathione <=>  Glutathione +  Sulfur"
"R08698"," Ammonia +  Pyruvate <=>  H2O +  Dehydroalanine"
"R08714"," L-Alanine +  4-Aminobutyraldehyde <=>  Pyruvate +  Putrescine"
